_;SMPTE Metadata Elements Dictionary;;;;;;;;;;;;;
_;Published version 13 as of 2012-02-14;;;;;;;;;;;;;
_ver;Published;13;;;;;;;;;;;;
_;;499;Nodes in this Register;;;;;;;;;;;
_;;1476;Leaves in this Register;;;;;;;;;;;
_;Register;Dictionary Version at introduction;Node or
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.01.02.01.00.00.00.00;Digital or Analog Origination;The nature of the first capture of the material;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.05.01.02.02.00.00.00.00;Video or Image Capture Process;Information about how video content was captured;;;;;;;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.05.01.02.03.00.00.00.00;Film Capture Process;Information about how film content was captured;;;;;;;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.05.01.02.04.00.00.00.00;Audio Capture Process;Information about how audio content was captured;;;;;;;
;Elements;1;Leaf;5;06.0E.2B.34.01.01.01.01.05.01.02.04.01.00.00.00;Microphone Placement Techniques;spaced omnis, spaced cardioids, close miking;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.05.01.02.05.00.00.00.00;Data Capture Process;Information about how data content was captured;;;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.01.03.00.00.00.00.00;Manipulation;Information about content manipulation;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.01.03.01.00.00.00.00;Simple Flagging Count;The number of alterations to the original file.;UInt16;2 bytes;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.01.03.02.00.00.00.00;Copy Count;The number of copies (i.e. not lossless clones);UInt8;1 byte;1 to 255;;;;
;Elements;5;Leaf;5;06.0E.2B.34.01.01.01.05.05.01.03.02.01.00.00.00;Generation Copy Number;A number that should be incremented by one for each numerically lossy  generation from the source where the original source has a value of zero;Uint16;2 bytes;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.01.03.03.00.00.00.00;Clone Count;The number of clones (i.e. digitally lossless copies);UInt8;1 byte;1 to 255;;;;
;Elements;5;Leaf;5;06.0E.2B.34.01.01.01.05.05.01.03.03.01.00.00.00;Generation Clone Number;A number that should be incremented by one for each numerically lossless generation from the source where the original source has a value of zero;Uint16;2 bytes;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.01.03.04.00.00.00.00;Work-in-Progress Flag;Is the essence a work in progress? Work-in-progress = True;Boolean;1 byte;00h=FALSE;;;;
;Elements;5;Node;3;06.0E.2B.34.01.01.01.05.05.01.04.00.00.00.00.00;Music Flags;Information about music used in the Process;;;;;;;
;Elements;3;Leaf;4;06.0E.2B.34.01.01.01.03.05.01.04.01.00.00.00.00;Signature Tune Flag;Indicates that the usage of the piece of music is for a signature tune;Boolean;1 byte;00h=FALSE;;;;
;Elements;3;Leaf;4;06.0E.2B.34.01.01.01.03.05.01.04.02.00.00.00.00;Background Music Flag;Indicates that the usage of the music was either soley for the benefit of the audience or audible (or apparently audible) to performers.  True = Backgound, False = audible to performers;Boolean;1 byte;00h=FALSE;;;;
;Elements;5;Leaf;4;06.0E.2B.34.01.01.01.05.05.01.04.03.00.00.00.00;Theme Music Flag;Indicates that the associated music is theme music;Boolean;1 byte;00h (FALSE) or FFh (TRUE);;;;
;Elements;5;Leaf;4;06.0E.2B.34.01.01.01.05.05.01.04.04.00.00.00.00;Insert Music Flag;Indicates that the associated music is a music insert;Boolean;1 byte;00h (FALSE) or FFh (TRUE);;;;
;Elements;1;Node;2;06.0E.2B.34.01.01.01.01.05.02.00.00.00.00.00.00;Compression Processing;Information about payload compression.;;;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.02.01.00.00.00.00.00;Video or Image Compression;Information about video or image compression.;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.02.01.01.00.00.00.00;Video or Image Compression Algorithm;Algorithm used to compress the video or image content.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;4 chars max;;;;;
;Elements;1;Node;4;06.0E.2B.34.01.01.01.01.05.02.01.02.00.00.00.00;MPEG Processing;MPEG processing performed on the  essence;;;;;;;
;Elements;1;Node;5;06.0E.2B.34.01.01.01.01.05.02.01.02.01.00.00.00;MPEG-2 Processing;MPEG processing performed on the  essence;;;;;;;
;Elements;1;Leaf;6;06.0E.2B.34.01.01.01.01.05.02.01.02.01.01.00.00;Splicing Metadata;MPEG-2 splicing metadata as defined in SDTI-CP (E&M) and SMPTE 312M;as per SDTI-CP (E&M) and SMPTE 312M standard;Variable;;;;SMPTE 331M;
;Elements;2;Node;4;06.0E.2B.34.01.01.01.02.05.02.01.03.00.00.00.00;JPEG Processing;JPEG processing performed on the  essence;;;;;;;
;Elements;2;Node;5;06.0E.2B.34.01.01.01.02.05.02.01.03.01.00.00.00;TIFF JPEG Processing;TIFF JPEG processing performed on the  essence;;;;;;;
;Elements;2;Leaf;6;06.0E.2B.34.01.01.01.02.05.02.01.03.01.01.00.00;Uniform Data Flag;TRUE if the compressed data contains the same number of rows per strip throughout the data;Boolean;UInt8;00h=FALSE;;;;
;Elements;2;Leaf;6;06.0E.2B.34.01.01.01.02.05.02.01.03.01.02.00.00;JPEG Table ID;The code of a preapproved TIFF JPEG table ID;JPEGTableIDType;Variable;;;;;
;Elements;2;Node;5;06.0E.2B.34.01.01.01.02.05.02.01.03.02.00.00.00;JFIF JPEG Processing;JFIF JPEG processing performed on the  essence;;;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.02.02.00.00.00.00.00;Audio Compression;Information about audio compression.;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.02.02.01.00.00.00.00;Audio Compression Algorithm;Algorithms used, bitrates used, modes used.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;4 chars max;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.02.03.00.00.00.00.00;Data Essence Compression;Information about data essence compression.;;;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.02.04.00.00.00.00.00;Metadata Compression;Information about metadata compression.;;;;;;;
;Elements;1;Node;2;06.0E.2B.34.01.01.01.01.05.03.00.00.00.00.00.00;Noise Reduction Processing;Information about any noise reduction process;;;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.03.01.00.00.00.00.00;Video Noise Reduction;Information about any video noise reduction process;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.03.01.01.00.00.00.00;Video Noise Reduction Algorithm;Algorithm used in a noise reduction process;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;4 chars max;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.03.02.00.00.00.00.00;Audio Noise Reduction;Information about any video noise reduction process;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.03.02.01.00.00.00.00;Audio Noise Reduction Algorithm;Algorithm used in a noise reduction process - eg Dolby SR, Telcom, other;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;4 chars max;;;;;
;Elements;1;Node;2;06.0E.2B.34.01.01.01.01.05.20.00.00.00.00.00.00;Enhancement or Modification;Enhamcement or modification to the essence;;;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.20.01.00.00.00.00.00;Image Essence Processing;Enhamcement or modification to the image essence;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.20.01.01.00.00.00.00;Enhancement or Modification Description;Description of how video content was modified.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.20.01.02.00.00.00.00;Alpha Transparency;Zero if the minimum value of an alpha sample specifies full transparency and the maximum value specifies full opacity, one if vice versa.;AlphaTransparency;1 byte;00h (Minimum value transparent) or 01h (Maximum value transparent);;;Type as defined in SMPTE 377M;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.20.02.00.00.00.00.00;Video Processor Settings;The settings of a specific device in the system;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.20.02.01.00.00.00.00;Video Device Kind;Specific description for a device - eg for the film camera, film grading, video camera, variable gain amplifier etc;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.20.02.02.00.00.00.00;Video Device Parameter Name;Specific parameter for the specified device  eg.  Overall gain, Red lift, coring;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.20.02.03.00.00.00.00;Video Device Parameter Setting;The setting of the specific parameter for the specified device;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.20.03.00.00.00.00.00;Audio Essence Processing;Enhamcement or modification to the audio essence;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.20.03.01.00.00.00.00;Audio Enhancement or Modification Description;Description of how audio content was modified.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.20.03.02.00.00.00.00;Audio First Mix-Down Process;The way in which the first mix down was done;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.20.04.00.00.00.00.00;Audio Processor Settings;The settings of a specific device in the system;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.20.04.01.00.00.00.00;Audio Device Kind;Specific description for a device - eg The Compressor, limiter, etc;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.20.04.02.00.00.00.00;Audio Device Parameter;Specific parameter for the specified device  eg.  Attack, gating;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.20.04.03.00.00.00.00;Audio Device Parameter Setting;The setting of the specific parameter for the specified device;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.20.05.00.00.00.00.00;Data Essence Processing;Enhamcement or modification to the data essence;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.20.05.01.00.00.00.00;Data Enhancement or Modification Description;Description of how data content was modified.;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.20.06.00.00.00.00.00;Data Processor Settings;The settings of a specific device in the system;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.20.06.01.00.00.00.00;Data Device Kind;Specific description for a device ;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.20.06.02.00.00.00.00;Data Device Parameter Name;Specific parameter for the specified device ;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.20.06.03.00.00.00.00;Data Device Parameter Setting;The setting of the specific parameter for the specified device;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;32 bytes max;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.20.07.00.00.00.00.00;Metadata Processing;Enhamcement or modification to the metadata;;;;;;;
;Elements;2;Node;4;06.0E.2B.34.01.01.01.02.05.20.07.01.00.00.00.00;Modification Information;Modification informaation;;;;;;;
;Elements;2;Leaf;5;06.0E.2B.34.01.01.01.02.05.20.07.01.01.00.00.00;Generation ID;Specifies the reference to a particular modification.;AUID;16 bytes;;;;;
;Elements;2;Leaf;5;06.0E.2B.34.01.01.01.02.05.20.07.01.02.00.00.00;Application Supplier Name;Specifies the name of the application provider;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;2;Leaf;6;06.0E.2B.34.01.01.01.02.05.20.07.01.02.01.00.00;Application Supplier Name;Specifies the name of the application provider;16-bit Unicode String;Variable;;;;;
;Elements;2;Leaf;5;06.0E.2B.34.01.01.01.02.05.20.07.01.03.00.00.00;Application Name;Specifies the name of the application product;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;2;Leaf;6;06.0E.2B.34.01.01.01.02.05.20.07.01.03.01.00.00;Application Name;Specifies the name of the application product;16-bit Unicode String;Variable;;;;;
;Elements;2;Leaf;5;06.0E.2B.34.01.01.01.02.05.20.07.01.04.00.00.00;Application Version Number;Specifies version information for the application;ProductVersion;10 bytes;;;;Type as defined in SMPTE 377M;
;Elements;2;Leaf;5;06.0E.2B.34.01.01.01.02.05.20.07.01.05.00.00.00;Application Version String;Specifies version information for the application in textual form;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;2;Leaf;6;06.0E.2B.34.01.01.01.02.05.20.07.01.05.01.00.00;Application Version String;Specifies version information for the application in textual form;16-bit Unicode String;Variable;;;;;
;Elements;2;Leaf;5;06.0E.2B.34.01.01.01.02.05.20.07.01.06.00.00.00;Application Platform;Specifies the platform on which the application was run;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
;Elements;2;Leaf;6;06.0E.2B.34.01.01.01.02.05.20.07.01.06.01.00.00;Application Platform;Specifies the platform on which the application was run;16-bit Unicode String;Variable;;;;;
;Elements;2;Leaf;5;06.0E.2B.34.01.01.01.02.05.20.07.01.07.00.00.00;Application Product ID;Specifies a reference to the application product definition;AUID;16 bytes;;;;;
;Elements;2;Leaf;5;06.0E.2B.34.01.01.01.02.05.20.07.01.08.00.00.00;Linked Generation ID;Specifies the reference to an overall modification;AUID;16 bytes;;;;;
;Elements;2;Leaf;5;06.0E.2B.34.01.01.01.02.05.20.07.01.09.00.00.00;Container Version;Specifies the container version number;ProductVersion;10 bytes;;;;Type as defined in SMPTE 377M;
;Elements;2;Leaf;5;06.0E.2B.34.01.01.01.02.05.20.07.01.0A.00.00.00;Toolkit Version;Specifies the SDK version number for a modification;ProductVersion;10 bytes;;;;Type as defined in SMPTE 377M;
;Elements;12;Leaf;5;06.0E.2B.34.01.01.01.0C.05.20.07.01.0B.00.00.00;Linked Application Plug-In Instance ID;Weak Reference to the Application PlugIn Object that (directly or indirectly) strongly references this Application Metadata Referenced Object Set. ;WeakReference;16 bytes;;;;377M-1;
;Elements;12;Leaf;5;06.0E.2B.34.01.01.01.0C.05.20.07.01.0C.00.00.00;Linked Descriptive Framework Plug-In ID;Weak Reference to the DM Segment that (directly or indirectly) strongly references this Description instance;WeakReference;16 bytes;;;;377M-1;
;Elements;12;Leaf;5;06.0E.2B.34.01.01.01.0C.05.20.07.01.0D.00.00.00;Application Plug-In Instance ID;UUID of this application metadata plug-in.;UUID;16 bytes;;;;377M-1;
;Elements;12;Leaf;5;06.0E.2B.34.01.01.01.0C.05.20.07.01.0E.00.00.00;Descriptive Metadata Plug-In ID;Universal Label of this DM Plug-in instance;UUID;16 bytes;;;;377M-1;
;Elements;12;Leaf;5;06.0E.2B.34.01.01.01.0C.05.20.07.01.0F.00.00.00;Application Environment ID;Identifies the application to which the information in this Plug-In Object applies.;16-bit Unicode String;Variable;;;;377M-1;
;Elements;12;Leaf;5;06.0E.2B.34.01.01.01.0C.05.20.07.01.10.00.00.00;Descriptive Metadata Application Environment ID;Identifies the application to which the information in this DM plug-in applies;16-bit Unicode String;Variable;;;;377M-1;
;Elements;12;Leaf;5;06.0E.2B.34.01.01.01.0C.05.20.07.01.11.00.00.00;Linked Descriptive Object Plug-In ID;Weak Reference to the DM Segment that (directly or indirectly) strongly references this Description instance;WeakReference;16 bytes;;;;377M-1;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.20.08.00.00.00.00.00;Metadata Processor Settings;The settings of a specific device in the system;;;;;;;
;Elements;2;Node;3;06.0E.2B.34.01.01.01.02.05.20.09.00.00.00.00.00;Code Processor Settings;The settings of a effect or other plugin code object in the system;;;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.20.09.01.00.00.00.00;Plug-In Category ID;Identifies the general purpose of the plugin;AUID;16 bytes;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.20.09.02.00.00.00.00;Plug-In Platform ID;Identifies the hardware platform of the plugin;AUID;16 bytes;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.20.09.03.00.00.00.00;Minimum Supported Platform Version;Earliest supported version of the platform;VersionType;2 bytes;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.20.09.04.00.00.00.00;Maximum Supported Platform Version;Most-recent tested version of the platform;VersionType;2 bytes;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.20.09.05.00.00.00.00;Plug-In Engine ID;Identifies the software engine of the plugin;AUID;16 bytes;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.20.09.06.00.00.00.00;Minimum Supported Engine Version;Earliest supported version of the Engine;VersionType;2 bytes;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.20.09.07.00.00.00.00;Maximum Supported Engine Version;Most-recent tested version of the Engine;VersionType;2 bytes;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.20.09.08.00.00.00.00;Plug-In API ID;Identifies the hardware platform of the API;AUID;16 bytes;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.20.09.09.00.00.00.00;Minimum API Version;Earliest supported version of the API;VersionType;2 bytes;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.20.09.0A.00.00.00.00;Maximum API Version;Most-recent tested version of the API;VersionType;2 bytes;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.20.09.0B.00.00.00.00;Software-Only Support Flag;Plugin capable of running without hardware support;Boolean;1 byte;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.20.09.0C.00.00.00.00;Hardware Accelerator Flag;Plugin capable of using hardware accelerator;Boolean;1 byte;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.20.09.0D.00.00.00.00;Plug-In Locator Set;Specifies vector of references to web locators;StrongReferenceArray;Variable;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.20.09.0E.00.00.00.00;Authentication Flag;Plugin supports authentication mechanism;Boolean;1 byte;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.20.09.0F.00.00.00.00;Associated Metadata Definition;Specifies the metadata definition implemented by the plugin;AUID;16 bytes;;;;;
;Elements;1;Node;2;06.0E.2B.34.01.01.01.01.05.30.00.00.00.00.00.00;Editing Information;Information about alterations to the original image stream to produce new editorial material.;;;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.30.01.00.00.00.00.00;Editing Version Information;Information about the version of the edit;;;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.30.02.00.00.00.00.00;Editing Decision Information;Information about editing decisions.;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.30.02.01.00.00.00.00;Default Fade Type;Specifies the default fade type for audio soft cuts;FadeType;2 bytes;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.30.03.00.00.00.00.00;Editing Matte Information;Information about editing mattes;;;;;;;
;Elements;1;Node;3;06.0E.2B.34.01.01.01.01.05.30.04.00.00.00.00.00;Editing Event Information;Information about editing events;;;;;;;
;Elements;1;Leaf;4;06.0E.2B.34.01.01.01.01.05.30.04.01.00.00.00.00;Active State;Specifies whether the device is active or not as a result of the event (Inactive = False);Boolean;1 byte;00h=FALSE;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.30.04.02.00.00.00.00;Event Track Edit Rate;Specifies the time base for edit/event units in hertz.;Rational;8 bytes;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.30.04.03.00.00.00.00;Default Fade Edit Rate;Specifies the default time base for fade edit event units in hertz.;Rational;8 bytes;;;;;
;Elements;2;Leaf;4;06.0E.2B.34.01.01.01.02.05.30.04.04.00.00.00.00;Editing Event Comment;User-provided Comment Text for an event;ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set;127 bytes max;;;;;
